date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:57:58	129698/129698	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Sep%202021%2014:51:50%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/242873840_221412720029966_1438509488522402854_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=NraPl3Hz-JgAX9nPni3&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT_M3NJ7fKVKw47s-eGu6H1XsKBx5pX4526D9mO87ZmurA&oe=62292384	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/242873840_221412720029966_1438509488522402854_n612d.jpg	(from https://cuberto.com/)
22:57:58	30092/30092	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Sep%202021%2014:46:51%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/242330957_1136625320196326_7623739528452869007_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=EGBDTYNKlakAX9Sq2if&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT8pm62NFPzgYaQmaI1clNNRREyS3QClEFsBvelacsYXpA&oe=6229DF4B	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/242330957_1136625320196326_7623739528452869007_nffff.jpg	(from https://cuberto.com/)
22:57:58	139427/139427	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2014:25:03%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/241880948_556232388928871_4589128812816654593_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Um-vUi-YpoAAX8i7t9c&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT_1HvnXL9cLGUSw6Bwzch9p2fNuHPM5BYUvBzQ0r95oiQ&oe=6229A227	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/241880948_556232388928871_4589128812816654593_n36ac.jpg	(from https://cuberto.com/)
22:57:59	46942/46942	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Sep%202021%2014:18:44%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/241510633_261552795818208_3337290756454514979_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=zS26KGrguogAX84gYQV&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT8KJMpJ4ctX6sCT6tT1ocHaSUV0K3zTiwzrvZeZmVQieA&oe=6229A1EA	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/241510633_261552795818208_3337290756454514979_nd249.jpg	(from https://cuberto.com/)
22:57:59	140480/140480	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Sep%202021%2014:28:39%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/241381910_103872365320527_2599888877958333959_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=WNSgbmysDpYAX8kjxOs&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT8byJwykbfk7lFisehk1-vjHJ_v8diudRT7JyaR36STkg&oe=62293224	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/241381910_103872365320527_2599888877958333959_n7f5e.jpg	(from https://cuberto.com/)
22:57:59	109593/109593	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:05:18%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/240949114_973664776532794_4977961001712602294_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=5hogFFgxhBwAX-lnRoT&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT9FDh7oVgivN_0ggygq6ytFzc0biqJugJqRdum0-YMw_A&oe=622971B5	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/240949114_973664776532794_4977961001712602294_nc3d7.jpg	(from https://cuberto.com/)
22:57:59	55158/55158	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Aug%202021%2013:16:53%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/240881874_357769106001385_8969418502277808572_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=aYJFKeVuo58AX9rwrsH&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT_LxNCr-yV8e7Obv-4KHn6147t7fdFxAvaQ-ePOok0FlA&oe=622A18BF	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/240881874_357769106001385_8969418502277808572_ne344.jpg	(from https://cuberto.com/)
22:57:59	56257/56257	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Aug%202021%2013:40:14%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/240450025_380269023728082_8186958586427910648_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=-6v1tXjdibIAX-KXz_6&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT_yGPomHolWxgUwv0qH-Zgz1NfdkSFpljocg0YDNyfdlg&oe=622AB3D3	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/240450025_380269023728082_8186958586427910648_nb554.jpg	(from https://cuberto.com/)
22:58:00	42780/42780	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Aug%202021%2014:47:59%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/240404762_582051472979524_3574136721975932258_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=x0brvkC5ZIgAX_Awstq&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT9WZrqhotFMRST9TsiBA0M3izkcf68Yhb-pDB7Jn0RvqQ&oe=6229E1FA	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/240404762_582051472979524_3574136721975932258_n8ef2.jpg	(from https://cuberto.com/)
22:58:00	53341/53341	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Aug%202021%2016:16:14%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/238917516_2637528049883972_1193227949434455404_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=8dENRqu60xIAX8yLIUq&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT_0WLRn6GHOay38s6_H5LnO1AKk6iUHfeWM_gguivJfpg&oe=622A984C	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/238917516_2637528049883972_1193227949434455404_nf7a7.jpg	(from https://cuberto.com/)
22:58:00	113151/113151	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2014:56:32%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/239418075_355650342769790_4837407915322224166_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=lh5KGTGmT_UAX-Lz9Qk&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT8INr0QZlTEFLYeztxh-uqLXAuJrJ1gNp1cgWRfAWUN6w&oe=622A6599	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/239418075_355650342769790_4837407915322224166_n0b6d.jpg	(from https://cuberto.com/)
22:58:00	35598/35598	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Aug%202021%2015:03:21%20GMT	https://scontent.cdninstagram.com/v/t51.29350-15/235303337_200404822111234_4373830994996528230_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=fukqNOhN98sAX8yGo4V&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AT9WDCEVhsMJyFCwRypSKx7P4IMq19_cN41l8E-zVbh8XQ&oe=622ABFCA	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/scontent.cdninstagram.com/v/t51.29350-15/235303337_200404822111234_4373830994996528230_nc899.jpg	(from https://cuberto.com/)
22:58:01	17455/17455	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:00%20GMT	https://cuberto.com/privacy/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/privacy/index.html	(from https://cuberto.com/)
22:58:01	497647/497647	---MCZ	200	added ('OK')	application/javascript	etag:%22797ef-5cc84b676dece-gzip%22	https://cuberto.com/assets/js/bundle.js?v=4.5.20	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/assets/js/bundle21dd.js	(from https://cuberto.com/)
22:58:02	119/119	---M-Z	200	added ('OK')	text/css	etag:%2277-5c4cea184e581-gzip%22	https://cuberto.com/assets/css/noscript.css?v=4.5.20	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/assets/css/noscript21dd.css	(from https://cuberto.com/)
22:58:03	203968/203968	---M-Z	200	added ('OK')	application/javascript	etag:%22620f5aa9-1302f%22	https://mc.yandex.ru/metrika/tag.js	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/mc.yandex.ru/metrika/tag.js	(from https://cuberto.com/)
22:58:04	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Mar%202022%2021:58:03%20GMT	https://cuberto.com/assets/css/owl.video.play.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/assets/css/owl.video.play.png	(from https://cuberto.com/assets/css/main.css?v=4.5.20)
22:58:06	24399/24399	---M--	200	added ('OK')	image/png	etag:%22970a6322708ad4ebdf44249e0369c1e2%22	http://cdn.cuberto.com/cb/img/ulesson/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/ulesson/cover.png	(from https://cuberto.com/projects/)
22:58:12	32740/32740	---M--	200	added ('OK')	image/png	etag:%22026eefcca48dca41e9fc02bc2607c9a0%22	http://cdn.cuberto.com/cb/img/ferrumpipe/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/ferrumpipe/cover.png	(from https://cuberto.com/projects/)
22:58:12	33188/33188	---M--	200	added ('OK')	image/png	etag:%228d8016437c4452ed99fe3a9dcc940885%22	http://cdn.cuberto.com/cb/img/sleepiest/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/sleepiest/cover.png	(from https://cuberto.com/projects/)
22:58:13	17282/17282	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:11%20GMT	https://cuberto.com/projects/euroauto/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/euroauto/index.html	(from https://cuberto.com/projects/)
22:58:13	43401/43401	---M--	200	added ('OK')	image/png	etag:%228f8b087a516537a2f88535cc57383770%22	http://cdn.cuberto.com/cb/img/euroauto/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/euroauto/cover.png	(from https://cuberto.com/projects/)
22:58:14	18531/18531	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:13%20GMT	https://cuberto.com/projects/puntopago/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/puntopago/index.html	(from https://cuberto.com/projects/)
22:58:15	33175/33175	---M--	200	added ('OK')	image/png	etag:%2225d5a8c91f9a8c1a84eca09d07671b66%22	http://cdn.cuberto.com/cb/img/puntopago/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/puntopago/cover.png	(from https://cuberto.com/projects/)
22:58:16	18073/18073	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:14%20GMT	https://cuberto.com/projects/rallyreader/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/rallyreader/index.html	(from https://cuberto.com/projects/)
22:58:17	16060/16060	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:15%20GMT	https://cuberto.com/projects/wambi/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/wambi/index.html	(from https://cuberto.com/projects/)
22:58:22	42628/42628	---M--	200	added ('OK')	image/png	etag:%22d991a4fcc4147c298a4885184461bb18%22	http://cdn.cuberto.com/cb/img/wambi/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/wambi/cover.png	(from https://cuberto.com/projects/)
22:58:24	15339/15339	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:22%20GMT	https://cuberto.com/projects/monmarche/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/monmarche/index.html	(from https://cuberto.com/projects/)
22:58:25	51691/51691	---M--	200	added ('OK')	image/png	etag:%2213c221077306ca8c361104bf58b8cfb2%22	http://cdn.cuberto.com/cb/img/monmarche/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/monmarche/cover.png	(from https://cuberto.com/projects/)
22:58:25	156652/156652	---MC-	200	added ('OK')	text/javascript	date:Sun,%2006%20Mar%202022%2021:58:03%20GMT	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://cuberto.com/)
22:58:27	18929/18929	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:25%20GMT	https://cuberto.com/projects/dsx/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/dsx/index.html	(from https://cuberto.com/projects/)
22:58:27	15843/15843	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:26%20GMT	https://cuberto.com/projects/cisco/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/cisco/index.html	(from https://cuberto.com/projects/)
22:58:32	29487/29487	---M--	200	added ('OK')	image/png	etag:%2287bc2aa960d1ba1179d29e782746bdef%22	http://cdn.cuberto.com/cb/img/genesis-branding/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/genesis-branding/cover.png	(from https://cuberto.com/projects/)
22:58:34	16429/16429	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:32%20GMT	https://cuberto.com/projects/genesis-branding/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/genesis-branding/index.html	(from https://cuberto.com/projects/)
22:58:34	140310/140310	---M--	200	added ('OK')	image/png	etag:%22ebf3a3a26022057641977eab19a733ea%22	http://cdn.cuberto.com/cb/img/rallyreader/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/rallyreader/cover.png	(from https://cuberto.com/projects/)
22:58:41	39590/39590	---M--	200	added ('OK')	image/png	etag:%22962e9bf022b0f1b4711511ed4162195d%22	http://cdn.cuberto.com/cb/img/sigma/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/sigma/cover.png	(from https://cuberto.com/projects/)
22:58:42	104677/104677	---M--	200	added ('OK')	image/png	etag:%229e2644b38be776f2bde84cc8f6e35217%22	http://cdn.cuberto.com/cb/img/cisco/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/cisco/cover.png	(from https://cuberto.com/projects/)
22:58:42	15520/15520	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:41%20GMT	https://cuberto.com/projects/sigma/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/sigma/index.html	(from https://cuberto.com/projects/)
22:58:43	66209/66209	---M--	200	added ('OK')	image/png	etag:%22f76a97987c51838fb0c9b9ddcd5369d8%22	http://cdn.cuberto.com/cb/img/riyadh/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/riyadh/cover.png	(from https://cuberto.com/projects/)
22:58:45	19744/19744	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:43%20GMT	https://cuberto.com/projects/genesis/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/genesis/index.html	(from https://cuberto.com/projects/)
22:58:47	161799/161799	---M--	200	added ('OK')	image/png	etag:%22e4f0f07a83235d707081a1013489161a%22	http://cdn.cuberto.com/cb/img/dsx/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/dsx/cover.png	(from https://cuberto.com/projects/)
22:58:47	30911/30911	---M--	200	added ('OK')	image/png	etag:%22eb458e5a2bb7f8571e1b31f270d0d262%22	http://cdn.cuberto.com/cb/img/flipaclip/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/flipaclip/cover.png	(from https://cuberto.com/projects/)
22:58:48	18468/18468	---M--	200	added ('OK')	image/png	etag:%229eeebf7b7d671287afd6668f4e85a173%22	http://cdn.cuberto.com/cb/img/wickret/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/wickret/cover.png	(from https://cuberto.com/projects/)
22:58:48	34105/34105	---M--	200	added ('OK')	image/png	etag:%22473fbf4be3b13ff32e3878ad0532fac4%22	http://cdn.cuberto.com/cb/img/genesis/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/genesis/cover.png	(from https://cuberto.com/projects/)
22:58:50	16293/16293	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:48%20GMT	https://cuberto.com/projects/wickret/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/wickret/index.html	(from https://cuberto.com/projects/)
22:58:50	40042/40042	---M--	200	added ('OK')	image/png	etag:%2291e0c76ff04c1ba1bf71814bc7afc452%22	http://cdn.cuberto.com/cb/img/nana/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/nana/cover.png	(from https://cuberto.com/projects/)
22:58:51	18006/18006	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:49%20GMT	https://cuberto.com/projects/ohmhealth/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/ohmhealth/index.html	(from https://cuberto.com/projects/)
22:58:51	15638/15638	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:50%20GMT	https://cuberto.com/projects/consumervoice/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/consumervoice/index.html	(from https://cuberto.com/projects/)
22:58:52	39143/39143	---M--	200	added ('OK')	image/png	etag:%222ec8d9e68dd2280080e0cbc7ea77cb48%22	http://cdn.cuberto.com/cb/img/consumervoice/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/consumervoice/cover.png	(from https://cuberto.com/projects/)
22:58:53	13926/13926	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:51%20GMT	https://cuberto.com/projects/raiffeisen/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/raiffeisen/index.html	(from https://cuberto.com/projects/)
22:58:54	15047/15047	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:52%20GMT	https://cuberto.com/projects/datalight/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/datalight/index.html	(from https://cuberto.com/projects/)
22:58:56	39338/39338	---M--	200	added ('OK')	image/png	etag:%22815fbff683eab1c49238fdfc91081595%22	http://cdn.cuberto.com/cb/img/ohmhealth/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/ohmhealth/cover.png	(from https://cuberto.com/projects/)
22:58:58	34341/34341	---M--	200	added ('OK')	image/png	etag:%224ec10af16d6e4f6f40b915d8ce8b7883%22	http://cdn.cuberto.com/cb/img/datalight/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/datalight/cover.png	(from https://cuberto.com/projects/)
22:58:58	16514/16514	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2021:58:56%20GMT	https://cuberto.com/projects/dsx-branding/	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/projects/dsx-branding/index.html	(from https://cuberto.com/projects/)
22:58:59	28230/28230	---M--	200	added ('OK')	image/png	etag:%22c55b655af5a6f12fdae22ad57e9cf992%22	http://cdn.cuberto.com/cb/img/dsx-branding/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/dsx-branding/cover.png	(from https://cuberto.com/projects/)
22:59:01	86195/86195	---M--	200	added ('OK')	image/png	etag:%226b6115c21abd45d91edbb7c72df24e26%22	http://cdn.cuberto.com/cb/img/raiffeisen/cover.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/raiffeisen/cover.png	(from https://cuberto.com/projects/)
22:59:04	1658/1658	---M--	200	added ('OK')	image/png	etag:%2267a-5b621b8120a0b%22	https://cuberto.com/assets/img/emoji/1F609.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/assets/img/emoji/1F609.png	(from https://cuberto.com/about/)
22:59:09	1281/1281	---M--	200	added ('OK')	image/png	etag:%22501-5b621b815b38e%22	https://cuberto.com/assets/img/emoji/261D.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/assets/img/emoji/261D.png	(from https://cuberto.com/about/)
22:59:11	1731/1731	---M--	200	added ('OK')	image/png	etag:%226c3-5b621b8142ced%22	https://cuberto.com/assets/img/emoji/1F60E.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/assets/img/emoji/1F60E.png	(from https://cuberto.com/about/)
22:59:18	342480/342480	---M--	200	added ('OK')	image/jpeg	etag:%22c60c8dc91cd7daee0c0b86f906cd0f23%22	http://cdn.cuberto.com/cb/img/about/1.jpg	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/1.jpg	(from https://cuberto.com/about/)
22:59:19	1456/1456	---M--	200	added ('OK')	image/png	etag:%225b0-5b621b8178850%22	https://cuberto.com/assets/img/emoji/2764.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/assets/img/emoji/2764.png	(from https://cuberto.com/about/)
22:59:20	925/925	---M--	200	added ('OK')	image/png	etag:%2254243f04c90d62889dc029e2ce05dafa%22	http://cdn.cuberto.com/cb/img/about/partners/1.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/partners/1.png	(from https://cuberto.com/about/)
22:59:20	1428/1428	---M--	200	added ('OK')	image/png	etag:%220c90a2cb87fcfd6a57fbdb6543017fb6%22	http://cdn.cuberto.com/cb/img/about/partners/2.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/partners/2.png	(from https://cuberto.com/about/)
22:59:21	1216/1216	---M--	200	added ('OK')	image/png	etag:%22fbd5f56fd4bd571fb37850daa8c5063c%22	http://cdn.cuberto.com/cb/img/about/partners/3.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/partners/3.png	(from https://cuberto.com/about/)
22:59:22	2301/2301	---M--	200	added ('OK')	image/png	etag:%22af0afcdc6be9808457e0adf6b068a129%22	http://cdn.cuberto.com/cb/img/about/partners/4.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/partners/4.png	(from https://cuberto.com/about/)
22:59:23	1923/1923	---M--	200	added ('OK')	image/png	etag:%220cd38545cad8c3e10386f58a9431641f%22	http://cdn.cuberto.com/cb/img/about/partners/5.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/partners/5.png	(from https://cuberto.com/about/)
22:59:23	1389/1389	---M--	200	added ('OK')	image/png	etag:%2248fd226cf731140541d5a1bb13287d88%22	http://cdn.cuberto.com/cb/img/about/partners/6.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/partners/6.png	(from https://cuberto.com/about/)
22:59:23	1360/1360	---M--	200	added ('OK')	image/png	etag:%22234032429b93a5ca516f021a2a9f65db%22	http://cdn.cuberto.com/cb/img/about/partners/7.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/partners/7.png	(from https://cuberto.com/about/)
22:59:24	1411/1411	---M--	200	added ('OK')	image/png	etag:%221fcfa31582d85bdb71f7ba24ab49ea20%22	http://cdn.cuberto.com/cb/img/about/partners/8.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/partners/8.png	(from https://cuberto.com/about/)
22:59:24	3363/3363	---M--	200	added ('OK')	image/png	etag:%22e84e9b69cfda18f4797794bc70fcfcb0%22	http://cdn.cuberto.com/cb/img/about/partners/9.png	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/partners/9.png	(from https://cuberto.com/about/)
22:59:37	251766/251766	---M--	200	added ('OK')	image/jpeg	etag:%2258dddb9b3ae8ac69d6ba7e220dc9574a%22	http://cdn.cuberto.com/cb/img/about/3.jpg	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cdn.cuberto.com/cb/img/about/3.jpg	(from https://cuberto.com/about/)
22:59:38	557626/557626	---M--	200	added ('OK')	application/pdf	etag:%228823a-5c4828ca6eb3b%22	https://cuberto.com/docs/feedback/genesis.pdf	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/docs/feedback/genesis.pdf	(from https://cuberto.com/about/)
22:59:38	81141/81141	---M--	200	added ('OK')	application/pdf	etag:%2213cf5-5d5d867e0b1d3%22	https://cuberto.com/docs/feedback/nana.pdf	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/docs/feedback/nana.pdf	(from https://cuberto.com/about/)
22:59:39	1091285/1091285	---M--	200	added ('OK')	application/pdf	etag:%2210a6d5-5c4828cbbbb77%22	https://cuberto.com/docs/feedback/cisco.pdf	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/docs/feedback/cisco.pdf	(from https://cuberto.com/about/)
22:59:40	523315/523315	---M--	200	added ('OK')	application/pdf	etag:%227fc33-5c54c8e1d2c63%22	https://cuberto.com/docs/feedback/ferrumpipe.pdf	C:/Mes%20Sites%20Web/Exercice%20Ecole%20241/cuberto.com/docs/feedback/ferrumpipe.pdf	(from https://cuberto.com/about/)
